<br.com.caelum.vraptor.serialization.xstream.OldAndProbablyBuggyConfigurer: java.lang.String getNameFor(java.lang.String)>/path#_69
<sun.util.locale.provider.TimeZoneNameUtility: java.lang.String[][] loadZoneStrings(java.util.Locale)>/$stack25
<java.security.Provider$Service: boolean hasKeyAttributes()>/$stack36
<java.util.Collections$SynchronizedCollection: java.lang.Object[] toArray()>/$stack5
<java.util.Collections$SynchronizedCollection: java.lang.Object[] toArray(java.lang.Object[])>/$stack6
<sun.security.pkcs.PKCS9Attributes: byte[] decode(sun.security.util.DerInputStream)>/l5#_195
<java.nio.charset.StandardCharsets: void <clinit>()>/$stack0
<java.nio.charset.StandardCharsets: void <clinit>()>/$stack1
<java.nio.charset.StandardCharsets: void <clinit>()>/$stack2
<java.nio.charset.StandardCharsets: void <clinit>()>/$stack3
<java.nio.charset.StandardCharsets: void <clinit>()>/$stack4
<java.nio.charset.StandardCharsets: void <clinit>()>/$stack5
<java.util.logging.Logger: java.util.ResourceBundle findResourceBundle(java.lang.String,boolean)>/$stack26
<sun.nio.cs.ThreadLocalCoders$2: java.lang.Object create(java.lang.Object)>/$stack9
<sun.reflect.generics.parser.SignatureParser: sun.reflect.generics.tree.FormalTypeParameter[] parseZeroOrMoreFormalTypeParameters()>/$stack3
<org.picocontainer.injectors.IterativeInjector: org.picocontainer.Parameter[] access$000(org.picocontainer.injectors.IterativeInjector,org.picocontainer.PicoContainer)>/$stack2
<sun.reflect.generics.parser.SignatureParser: sun.reflect.generics.tree.TypeSignature[] parseFormalParameters()>/l1#_585
<org.picocontainer.injectors.ConstructorInjector: org.picocontainer.injectors.ConstructorInjector$CtorAndAdapters getGreediestSatisfiableConstructor(org.picocontainer.PicoContainer)>/sortedMatchingConstructor#27#_199
<java.lang.invoke.MethodHandleImpl$Lazy: void <clinit>()>/$stack1
<java.lang.invoke.MethodHandleImpl$Lazy: void <clinit>()>/$stack2
<javax.crypto.CryptoPermissions: javax.crypto.CryptoPermissions getMinimum(javax.crypto.CryptoPermissions)>/l10#28#_276
<java.util.logging.LogManager$5: java.lang.Object run()>/l1#_961
<sun.misc.URLClassPath: void <clinit>()>/$stack5
<sun.misc.URLClassPath: void <clinit>()>/$stack7
<org.springframework.beans.propertyeditors.ClassArrayEditor: void setAsText(java.lang.String)>/classNames#_64
<java.text.DecimalFormat: java.text.FieldPosition[] getPositivePrefixFieldPositions()>/$stack7
<java.text.DecimalFormat: java.text.FieldPosition[] getNegativePrefixFieldPositions()>/$stack7
<java.text.DecimalFormat: java.text.FieldPosition[] getPositiveSuffixFieldPositions()>/$stack7
<java.text.DecimalFormat: java.text.FieldPosition[] getNegativeSuffixFieldPositions()>/$stack7
<java.util.ArrayList: void <init>(java.util.Collection)>/$stack2
<org.springframework.util.ClassUtils: java.lang.Class[] getAllInterfacesForClass(java.lang.Class)>/$stack1
<sun.security.x509.CertificateValidity: void construct(sun.security.util.DerValue)>/l3#_81
<sun.text.normalizer.ICUData: java.io.InputStream getStream(java.lang.Class,java.lang.String,boolean)>/$stack9
<sun.text.normalizer.ICUData: java.io.InputStream getStream(java.lang.String)>/$stack1
<sun.text.normalizer.ICUData: java.io.InputStream getRequiredStream(java.lang.String)>/$stack1
<br.com.caelum.vraptor.core.DefaultInterceptorStack: void addAsNext(java.lang.Class)>/$stack2
<java.lang.ClassLoader: boolean loadLibrary0(java.lang.Class,java.io.File)>/$stack69
<sun.security.x509.CRLExtensions: void init(sun.security.util.DerInputStream)>/l4#9#_99
<br.com.caelum.vraptor.http.route.JavaEvaluator: java.lang.Object get(java.lang.Object,java.lang.String)>/paths#_42
<sun.security.x509.CRLExtensions: void encode(java.io.OutputStream,boolean)>/l5#_149
<br.com.caelum.vraptor.http.route.DefaultRouteBuilder: void addParametersInfo(java.lang.reflect.Method)>/split#_194
<sun.security.pkcs.SigningCertificateInfo: void parse(byte[])>/l3#_115
<sun.security.pkcs.SigningCertificateInfo: void parse(byte[])>/l4#2#_123
<sun.security.pkcs.ContentInfo: void <init>(sun.security.util.DerInputStream,boolean)>/l7#_132
<sun.security.pkcs.ContentInfo: void <init>(sun.security.util.DerInputStream,boolean)>/l8#_151
<sun.nio.cs.ThreadLocalCoders$1: java.lang.Object create(java.lang.Object)>/$stack9
<java.io.ObjectStreamClass: java.io.ObjectStreamClass$ClassDataSlot[] getClassDataLayout()>/$stack3
<ognl.DefaultTypeConverter: java.lang.Object convertValue(java.util.Map,java.lang.Object,java.lang.Class)>/$stack4
<ognl.DefaultTypeConverter: java.lang.Object convertValue(java.util.Map,java.lang.Object,java.lang.reflect.Member,java.lang.String,java.lang.Object,java.lang.Class)>/$stack7
<java.io.ObjectStreamClass: java.io.ObjectStreamField[] access$800(java.lang.Class)>/$stack1
<sun.util.locale.provider.LocaleResources: java.lang.Object getBreakIteratorInfo(java.lang.String)>/$stack13
<sun.util.locale.provider.LocaleResources: int getCalendarData(java.lang.String)>/l5#_128
<sun.util.locale.provider.LocaleResources: java.lang.Object[] getDecimalFormatSymbolsData()>/l3#_168
<sun.util.locale.provider.LocaleResources: java.lang.String getCurrencyName(java.lang.String)>/l5#_217
<sun.util.locale.provider.LocaleResources: java.lang.String[] getTimeZoneNames(java.lang.String)>/l5#_262
<sun.util.locale.provider.LocaleResources: java.util.Set getZoneIDs()>/l3#_280
<sun.util.locale.provider.LocaleResources: java.lang.String[][] getZoneStrings()>/l1#_291
<sun.util.locale.provider.LocaleResources: java.lang.String[] getCalendarNames(java.lang.String)>/l5#_325
<sun.util.locale.provider.LocaleResources: java.lang.String[] getJavaTimeNames(java.lang.String)>/l5#_344
<sun.util.locale.provider.LocaleResources: java.lang.String[] getNumberPatterns()>/l3#_440
<java.util.Collections$UnmodifiableCollection: java.lang.Object[] toArray()>/$stack2
<java.util.Collections$UnmodifiableCollection: java.lang.Object[] toArray(java.lang.Object[])>/$stack3
<ognl.ObjectArrayPool: java.lang.Object[] create(java.lang.Object)>/result#_161
<ognl.ObjectArrayPool: java.lang.Object[] create(java.lang.Object,java.lang.Object)>/result#_169
<com.thoughtworks.paranamer.AnnotationParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject,boolean)>/i#15#_110
<org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory: java.lang.String[] unsatisfiedNonSimpleProperties(org.springframework.beans.factory.support.AbstractBeanDefinition,org.springframework.beans.BeanWrapper)>/$stack23
<java.text.DateFormatSymbols: void initializeData(java.util.Locale)>/l5#_710
<java.text.DateFormatSymbols: java.lang.String[][] getZoneStringsImpl(boolean)>/$stack18
<sun.security.pkcs.PKCS9Attribute: void <init>(sun.security.util.DerValue)>/l3#_485
<sun.security.pkcs.PKCS9Attribute: void <init>(sun.security.util.DerValue)>/l5#_496
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/props#_457
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.Log getLog(java.lang.Class)>/$stack1
<org.picocontainer.injectors.SingleMemberInjector: java.lang.Object[] getMemberArguments(org.picocontainer.PicoContainer,java.lang.reflect.AccessibleObject,java.lang.reflect.Type[],java.lang.annotation.Annotation[])>/$stack15
<org.apache.commons.logging.LogFactory: java.util.Properties getConfigurationFile(java.lang.ClassLoader,java.lang.String)>/urls#_1469
<ognl.OgnlOps: java.lang.Object convertValue(java.lang.Object,java.lang.Class)>/$stack2
<ognl.OgnlOps: java.lang.Object convertValue(java.lang.Object,java.lang.Class,boolean)>/$stack140
<org.picocontainer.paranamer.DefaultParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject,boolean)>/names#_84
<org.picocontainer.paranamer.DefaultParanamer: java.lang.String[] getParameterNames(java.lang.Class,java.lang.String,java.lang.String)>/parts#_99
<org.picocontainer.paranamer.DefaultParanamer: java.lang.String[] getParameterNames(java.lang.Class,java.lang.String,java.lang.String)>/$stack19
<br.com.caelum.vraptor.serialization.xstream.Serializee: java.util.Set getParentTypes(java.lang.String,java.lang.Class)>/path#_109
<org.picocontainer.paranamer.BytecodeReadingParanamer$TypeCollector: java.lang.String[] getParameterNamesForMethod()>/$stack6
<org.picocontainer.paranamer.BytecodeReadingParanamer$TypeCollector: java.lang.String[] access$300(org.picocontainer.paranamer.BytecodeReadingParanamer$TypeCollector)>/$stack1
<br.com.caelum.vraptor.http.route.DefaultTypeFinder: java.util.Map getParameterTypes(java.lang.reflect.Method,java.lang.String[])>/items#_46
<sun.security.x509.RDN: void <init>(sun.security.util.DerValue)>/l3#_241
<javax.validation.Validation$GenericBootstrapImpl: javax.validation.Configuration configure()>/validationProviders#_257
<javax.validation.Validation$GenericBootstrapImpl: javax.validation.Configuration configure()>/$stack8
<org.picocontainer.paranamer.AnnotationParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject,boolean)>/i#15#_110
<sun.util.resources.LocaleData: java.util.ResourceBundle getCalendarData(java.util.Locale)>/$stack8
<sun.util.resources.LocaleData: java.util.ResourceBundle getBreakIteratorInfo(java.util.Locale)>/$stack8
<sun.util.resources.LocaleData: java.util.ResourceBundle getDateFormatData(java.util.Locale)>/$stack8
<sun.util.resources.LocaleData: java.util.ResourceBundle getNumberFormatData(java.util.Locale)>/$stack8
<sun.util.locale.provider.TimeZoneNameProviderImpl: java.lang.String[][] getZoneStrings(java.util.Locale)>/$stack5
<javassist.bytecode.stackmap.BasicBlock$Maker: javassist.bytecode.stackmap.BasicBlock[] make(javassist.bytecode.MethodInfo)>/$stack9
<javax.validation.Validation$DefaultValidationProviderResolver: java.util.List getValidationProviders()>/$stack1
<org.picocontainer.paranamer.BytecodeReadingParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject,boolean)>/parameterNamesForMethod#_103
<com.thoughtworks.xstream.core.util.PresortedSet: java.lang.Object[] toArray()>/$stack2
<com.thoughtworks.xstream.core.util.PresortedSet: java.lang.Object[] toArray(java.lang.Object[])>/$stack3
<java.nio.charset.Charset$ExtendedProviderHolder: void <clinit>()>/$stack0
<org.springframework.util.AntPathMatcher: boolean doMatch(java.lang.String,java.lang.String,boolean,java.util.Map)>/pattDirs#_91
<org.springframework.util.AntPathMatcher: boolean doMatch(java.lang.String,java.lang.String,boolean,java.util.Map)>/pathDirs#_92
<java.util.UUID: java.util.UUID fromString(java.lang.String)>/l1#_192
<org.picocontainer.injectors.MethodInjector: java.lang.Object[] getMemberArguments(org.picocontainer.PicoContainer,java.lang.reflect.Method)>/$stack6
<sun.misc.Launcher: void <init>()>/$stack6
<org.springframework.core.SimpleAliasRegistry: java.lang.String[] getAliases(java.lang.String)>/$stack7
<java.lang.Throwable: void printStackTrace(java.lang.Throwable$PrintStreamOrWriter)>/l5#5#_661
<java.lang.Throwable: void printEnclosedStackTrace(java.lang.Throwable$PrintStreamOrWriter,java.lang.StackTraceElement[],java.lang.String,java.lang.String,java.util.Set)>/l10#43#_702
<br.com.caelum.vraptor.ioc.spring.SpringBasedContainer: boolean canProvide(java.lang.Class)>/$stack3
<java.lang.Class: java.lang.Package getPackage()>/$stack1
<org.springframework.beans.factory.support.DisposableBeanAdapter: void <init>(java.lang.Object,java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.util.List,java.security.AccessControlContext)>/$stack18
<java.lang.Class: java.lang.annotation.Annotation[] getAnnotations()>/$stack3
<br.com.caelum.vraptor.core.JstlLocalization: java.util.Locale findLocalefromString(java.lang.String)>/arr#_158
<org.mockito.cglib.core.ClassNameReader: java.lang.String getClassName(org.mockito.asm.ClassReader)>/$stack1
<org.springframework.beans.factory.support.ConstructorResolver$2: java.lang.Object run()>/$stack1
<sun.security.jca.ProviderConfig: void <init>(java.lang.String,java.lang.String)>/$stack4
<sun.util.logging.PlatformLogger$DefaultLoggerProxy: void <clinit>()>/$stack0
<java.util.logging.LogManager: void readConfiguration(java.io.InputStream)>/l2#_1411
<com.thoughtworks.paranamer.CachingParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject)>/$stack2
<java.util.logging.LogManager: java.lang.String[] access$1300(java.util.logging.LogManager,java.lang.String)>/$stack2
<org.springframework.beans.factory.support.AbstractBeanFactory: java.lang.String[] getAliases(java.lang.String)>/$stack30
<net.vidageek.mirror.list.BackedMirrorList: java.lang.Object[] toArray()>/$stack2
<org.picocontainer.injectors.ConstructorInjector$CtorAndAdapters: java.lang.Object[] getParameterArguments(org.picocontainer.PicoContainer)>/$stack26
<java.util.regex.Pattern: java.lang.String[] split(java.lang.CharSequence)>/$stack2
<javassist.util.proxy.ProxyFactory: void makeConstructors(java.lang.String,javassist.bytecode.ClassFile,javassist.bytecode.ConstPool,java.lang.String)>/cons#_947
<javassist.util.proxy.ProxyFactory: void getMethods(java.util.HashMap,java.lang.Class)>/methods#_1031
<sun.security.util.DisabledAlgorithmConstraints: void <init>(java.lang.String,sun.security.util.AlgorithmDecomposer)>/$stack3
<com.thoughtworks.paranamer.BytecodeReadingParanamer$TypeCollector: java.lang.String[] getParameterNamesForMethod()>/$stack6
<com.thoughtworks.paranamer.BytecodeReadingParanamer$TypeCollector: java.lang.String[] access$300(com.thoughtworks.paranamer.BytecodeReadingParanamer$TypeCollector)>/$stack1
<javax.xml.parsers.FactoryFinder: java.lang.Object find(java.lang.Class,java.lang.String)>/systemProp#14#_267
<javax.xml.parsers.FactoryFinder: java.lang.Object findServiceProvider(java.lang.Class)>/$stack5
<sun.misc.ObjectInputFilter$Config$Global: void <init>(java.lang.String)>/l2#_445
<org.springframework.core.GenericTypeResolver: java.lang.Class resolveTypeArgument(java.lang.Class,java.lang.Class)>/typeArgs#_114
<org.springframework.core.GenericTypeResolver: java.lang.Class[] resolveTypeArguments(java.lang.Class,java.lang.Class)>/$stack2
<org.springframework.core.GenericTypeResolver: java.lang.Class[] doResolveTypeArguments(java.lang.Class,java.lang.Class,java.lang.Class)>/result#_143
<org.springframework.core.GenericTypeResolver: java.lang.Class[] doResolveTypeArguments(java.lang.Class,java.lang.Class,java.lang.Class)>/ifcs#4#_150
<org.springframework.core.GenericTypeResolver: java.lang.Class[] doResolveTypeArguments(java.lang.Class,java.lang.reflect.Type,java.lang.Class)>/$stack20
<org.springframework.core.GenericTypeResolver: java.lang.Class[] doResolveTypeArguments(java.lang.Class,java.lang.reflect.Type,java.lang.Class)>/$stack13
<java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet: java.lang.Object[] toArray()>/l1#_1671
<sun.security.pkcs.SignerInfo: void <init>(sun.security.util.DerInputStream,boolean)>/l3#_151
<java.nio.charset.Charset: java.nio.charset.Charset lookup(java.lang.String)>/$stack3
<java.nio.charset.Charset: boolean isSupported(java.lang.String)>/$stack1
<java.nio.charset.Charset: java.nio.charset.Charset forName(java.lang.String)>/l1#_528
<java.nio.charset.Charset: java.nio.charset.Charset defaultCharset()>/l2#_609
<java.nio.charset.Charset: java.nio.charset.Charset defaultCharset()>/$stack9
<java.io.PrintStream: java.nio.charset.Charset toCharset(java.lang.String)>/$stack3
<org.springframework.beans.PropertyMatches: void <init>(java.lang.String,java.lang.Class,int)>/$stack5
<org.springframework.beans.PropertyMatches: java.lang.String[] calculateMatches(java.beans.PropertyDescriptor[],int)>/$stack17
<org.springframework.context.support.AbstractApplicationContext: java.lang.String[] getBeanNamesForType(java.lang.Class)>/$stack3
<org.springframework.context.support.AbstractApplicationContext: java.lang.String[] getBeanNamesForType(java.lang.Class,boolean,boolean)>/$stack5
